,功率
8018,1373.0
8019,1552.4
8020,1558.5
8021,1542.7
8022,1559.2
8023,1541.1
8024,1540.8
8025,1523.6
8026,1551.6
8027,1556.0
8028,1563.8
8029,1553.7
8030,1565.9
8031,1557.3
8032,1552.0
8033,1552.2
8034,1536.2
8035,1576.0
8036,1555.6
8037,1568.2
8038,1538.9
8039,1194.2
8040,1325.2
8041,1553.9
8042,1548.0
8043,979.4
8044,1567.6
8045,1534.1
8046,1539.2
8047,1555.2
8048,1559.8
8049,1542.5
8050,1532.4
8051,1564.6
8052,1548.0
8053,1547.8
8054,1555.2
8055,1545.3
8056,1559.2
8057,1551.6
8058,1548.6
8059,1510.9
8060,1541.9
8061,1570.5
8062,1557.0
8063,1565.9
8064,1547.2
8065,1551.4
8066,1555.2
8067,1557.3
8068,1539.1
8069,1542.1
8070,1560.6
8071,1547.2
8072,1548.4
8073,1542.3
8074,1554.9
8075,1562.3
8076,1541.1
8077,1564.0
8078,1552.4
8079,1553.9
8080,1541.0
8081,1555.8
8082,1556.0
8083,1551.0
8084,1364.0
8085,1544.4
8086,1315.9
8087,1553.0
8088,1579.2
8089,1550.5
8090,1557.7
8091,1558.7
8092,1549.5
8093,1544.2
8094,1546.9
8095,1536.2
8096,1541.0
8097,1569.7
8098,1541.1
8099,1535.6
8100,1551.8
8101,1548.4
8102,1549.9
8103,1547.2
8104,1538.7
8105,1543.8
8106,1555.8
8107,1542.9
8108,1565.3
8109,1558.5
8110,1562.1
8111,1536.0
8112,1555.0
8113,1556.0
8114,1555.8
8115,1542.1
8116,1557.0
8117,1561.5
8118,1545.1
8119,1530.1
8120,1565.0
8121,1554.1
8122,1549.0
8123,1546.1
8124,1546.3
8125,1560.4
8126,1550.3
8127,1546.1
8128,1554.7
8129,1493.7
8130,1008.7
8131,1570.3
8132,1537.5
8133,1549.9
8134,1549.1
8135,1249.6
8136,1565.0
8137,1549.5
8138,1559.4
8139,1547.1
8140,1541.5
8141,1539.4
8142,1550.5
8143,1542.1
8144,1392.4
8145,1558.1
8146,1559.8
8147,1552.2
8148,1553.0
8149,1560.8
8150,1547.1
8151,1548.4
8152,1565.3
8153,1557.3
8154,1545.7
8155,1560.6
8156,1541.0
8157,1537.7
8158,1561.9
8159,1552.2
8160,1549.5
8161,1540.4
8162,1541.9
8163,1551.8
8164,1525.2
8165,792.8
8166,1540.4
8167,1560.8
8168,1547.6
8169,1531.8
8170,1555.8
8171,1560.4
8172,1564.8
8173,1544.2
8174,1543.6
8175,1422.7
8176,1012.9
8177,1419.7
8178,1536.6
8179,1545.7
8180,1529.9
8181,1482.7
8182,1299.1
8183,952.3
8184,714.9
8185,1194.6
8186,1267.5
8187,1405.6
8188,1294.2
8189,1548.2
8190,1553.9
8191,1543.4
8192,1532.4
8193,1557.7
8194,1541.5
8195,1560.6
8196,1544.8
8197,1560.6
8198,1542.9
8199,1556.2
8200,1537.0
8201,1337.6
8202,1542.1
8203,1553.5
8204,1541.5
8205,1312.1
8206,1525.3
8207,1533.1
8208,1559.0
8209,1545.3
8210,1531.8
8211,1552.6
8212,1549.7
8213,1555.4
8214,1537.1
8215,1540.4
8216,1175.0
8217,1339.7
8218,1542.5
8219,1536.4
8220,1558.1
8221,1558.9
8222,1335.5
8223,1549.7
8224,1383.5
8225,1557.0
8226,1257.4
8227,910.8
8228,1388.2
8229,1099.4
8230,1542.1
8231,1062.8
8232,1561.7
8233,1548.8
8234,1556.8
8235,1308.4
8236,1549.7
8237,1552.4
8238,1564.6
8239,1552.8
8240,1561.3
8241,1546.1
8242,1552.8
8243,1543.8
8244,1518.9
8245,1292.3
8246,1554.7
8247,1529.5
8248,1558.3
8249,1541.5
8250,1559.4
8251,1548.8
8252,1366.3
8253,1520.2
8254,1548.4
8255,1546.7
8256,1543.4
8257,1552.0
8258,1541.5
8259,1553.0
8260,1550.1
8261,1534.1
8262,1551.0
8263,1545.9
8264,1553.0
8265,1555.0
8266,1538.3
8267,1547.1
8268,1533.9
8269,1536.2
8270,1554.9
8271,1538.1
8272,1541.0
8273,1547.4
8274,1537.7
8275,1306.3
8276,1537.9
8277,787.4
8278,1541.1
8279,1225.0
8280,1258.2
8281,1558.3
8282,1317.8
8283,1455.8
8284,1543.4
8285,1553.1
8286,1540.6
8287,1564.2
8288,1545.5
8289,1546.5
8290,1549.1
8291,1539.2
8292,1553.3
8293,1559.4
8294,1551.4
8295,1556.4
8296,1426.3
8297,1394.5
8298,1494.1
8299,1481.9
8300,1491.8
8301,1539.6
8302,1327.7
8303,1547.6
8304,1545.1
8305,1554.7
8306,1351.9
8307,1553.0
8308,1545.9
8309,1561.7
8310,1545.5
8311,1560.8
8312,1549.3
8313,1541.9
8314,1549.5
8315,1558.3
8316,1550.5
8317,1552.2
8318,1547.6
8319,1545.9
8320,1557.3
8321,1552.0
8322,1539.4
8323,1551.0
8324,1342.0
8325,1462.5
8326,1243.9
8327,1344.4
8328,923.8
8329,1224.5
8330,955.0
8331,1083.7
8332,1033.8
8333,997.3
8334,1150.4
8335,931.6
8336,928.2
8337,1102.8
8338,1197.6
8339,1342.9
8340,1444.2
8341,1415.7
8342,1555.0
8343,1399.5
8344,1274.2
8345,1463.8
8346,1554.1
8347,1420.0
8348,1211.9
8349,1173.6
8350,1212.3
8351,1245.6
8352,817.5
8353,1079.9
8354,868.5
8355,735.1
8356,863.6
8357,898.1
8358,790.1
8359,976.1
8360,1179.7
8361,1076.5
8362,1115.0
8363,1132.9
8364,987.9
8365,1148.9
8366,1091.5
8367,1070.8
8368,1019.6
8369,880.2
8370,1103.5
8371,1005.7
8372,986.6
8373,1174.6
8374,1025.3
8375,1151.3
8376,1240.8
8377,1253.2
8378,1051.2
8379,1216.1
8380,1162.6
8381,1040.7
8382,1082.2
8383,1143.5
8384,1072.1
8385,1031.2
8386,1103.9
8387,1244.1
8388,1147.5
8389,1180.3
8390,1067.2
8391,975.8
8392,773.1
8393,895.4
8394,697.9
8395,612.0
8396,528.6
8397,428.8
8398,359.7
8399,375.5
8400,490.5
8401,331.2
8402,459.3
8403,404.1
8404,481.2
8405,442.7
8406,687.3
8407,811.6
8408,1126.2
8409,991.8
8410,1129.1
8411,1290.9
8412,1267.7
8413,1338.9
8414,1080.1
8415,1018.4
8416,975.2
8417,851.6
8418,716.2
8419,677.0
8420,520.1
8421,532.8
8422,449.4
8423,358.6
8424,348.3
8425,295.4
8426,281.3
8427,261.3
8428,374.0
8429,527.9
8430,667.6
8431,797.3
8432,1062.6
8433,1021.3
8434,773.0
8435,777.9
8436,922.4
8437,1261.6
8438,1200.8
8439,1384.4
8440,1222.7
8441,1284.6
8442,800.0
8443,961.1
8444,994.4
8445,908.7
8446,808.8
8447,803.2
8448,845.9
8449,712.2
8450,957.7
8451,940.7
8452,825.5
8453,821.9
8454,928.0
8455,1119.5
8456,1183.1
8457,1265.0
8458,1309.4
8459,1279.9
8460,1245.4
8461,1106.2
8462,1198.6
8463,1084.3
8464,909.5
8465,926.1
8466,805.7
8467,753.3
8468,844.4
8469,910.4
8470,1014.4
8471,923.0
8472,901.9
8473,1203.7
8474,1258.0
8475,1383.7
8476,1330.0
8477,1435.5
8478,1309.8
8479,1280.4
8480,1116.7
8481,1007.2
8482,802.9
8483,613.0
8484,671.1
8485,712.6
8486,801.1
8487,980.9
8488,1190.2
8489,1179.3
8490,1315.9
8491,1273.0
8492,1416.2
8493,1494.9
8494,1537.0
8495,1504.8
8496,1453.9
8497,1302.7
8498,1144.1
8499,1072.3
8500,884.2
8501,761.1
8502,589.8
8503,450.2
8504,332.5
8505,262.6
8506,220.9
8507,238.0
8508,205.7
8509,242.4
8510,264.7
8511,270.0
8512,306.4
8513,373.1
8514,418.4
8515,477.4
8516,412.1
8517,433.4
8518,391.3
8519,379.0
8520,310.0
8521,270.4
8522,192.7
8523,188.0
8524,132.7
8525,125.5
8526,138.1
8527,174.8
8528,190.8
8529,231.2
8530,398.4
8531,462.6
8532,670.7
8533,728.2
8534,924.9
8535,1087.2
8536,1097.3
8537,1236.5
8538,1119.5
8539,1147.5
8540,1079.5
8541,873.9
8542,751.8
8543,685.4
8544,600.4
8545,515.1
8546,578.1
8547,520.3
8548,584.8
8549,689.7
8550,925.3
8551,1007.9
8552,1047.7
8553,1007.2
8554,993.1
8555,828.4
8556,696.4
8557,510.0
8558,354.4
8559,206.8
8560,119.0
8561,78.5
8562,88.2
8563,92.7
8564,104.9
8565,148.0
8566,195.6
8567,310.6
8568,460.6
8569,573.4
8570,576.4
8571,461.6
8572,395.0
8573,307.9
8574,276.3
8575,263.4
8576,219.4
8577,118.8
8578,136.2
8579,136.5
8580,125.9
8581,155.2
8582,183.8
8583,219.8
8584,203.8
8585,242.2
8586,280.9
8587,276.3
8588,240.5
8589,260.3
8590,291.9
8591,320.1
8592,299.4
8593,331.9
8594,368.9
8595,385.8
8596,375.7
8597,353.4
8598,301.8
8599,251.6
8600,236.3
8601,256.1
8602,295.7
8603,322.4
8604,436.3
8605,484.3
8606,516.8
8607,477.0
8608,387.1
8609,327.9
8610,289.3
8611,265.6
8612,323.0
8613,337.6
8614,332.1
8615,366.4
8616,306.4
8617,340.7
8618,325.1
8619,319.7
8620,359.7
8621,376.9
8622,379.0
8623,426.6
8624,435.7
8625,472.5
8626,490.5
8627,525.0
8628,463.7
8629,425.2
8630,359.9
8631,302.4
8632,244.9
8633,205.3
8634,208.5
8635,263.9
8636,358.0
8637,448.1
8638,537.8
8639,607.1
8640,652.6
8641,674.1
8642,671.3
8643,598.5
8644,528.8
8645,449.2
8646,358.2
8647,325.6
8648,309.4
8649,262.0
8650,272.7
8651,295.2
8652,414.2
8653,431.9
8654,418.4
8655,385.0
8656,313.8
8657,332.5
8658,296.3
8659,281.8
8660,292.7
8661,184.9
8662,170.2
8663,183.8
8664,228.9
8665,214.4
8666,243.2
8667,320.9
8668,336.9
8669,410.4
8670,449.6
8671,419.9
8672,340.1
8673,378.4
8674,266.6
8675,239.0
8676,162.2
8677,206.0
8678,248.3
8679,228.7
8680,290.8
8681,309.4
8682,390.4
8683,452.3
8684,430.6
8685,370.4
8686,364.3
8687,337.1
8688,265.3
8689,280.1
8690,321.4
8691,377.8
8692,412.7
8693,452.1
8694,435.9
8695,501.6
8696,500.8
8697,474.4
8698,472.6
8699,485.6
8700,513.8
8701,500.1
8702,597.9
8703,670.5
8704,766.7
8705,781.1
8706,744.8
8707,847.2
8708,698.9
8709,696.0
8710,506.5
8711,464.5
8712,520.6
8713,493.8
8714,569.0
8715,575.3
8716,611.9
8717,619.7
8718,517.8
8719,410.6
8720,375.1
8721,304.7
8722,262.6
8723,268.9
8724,293.6
8725,337.1
8726,358.2
8727,347.7
8728,400.7
8729,405.6
8730,435.9
8731,442.9
8732,451.3
8733,437.0
8734,429.4
8735,453.2
8736,459.9
8737,427.3
8738,367.1
8739,293.1
8740,260.9
8741,246.4
8742,213.3
8743,227.9
8744,231.8
8745,243.8
8746,244.5
8747,227.6
8748,211.9
8749,197.9
8750,210.8
8751,226.2
8752,247.6
8753,246.6
8754,258.6
8755,309.8
8756,260.7
8757,252.1
8758,203.4
8759,174.1
8760,155.0
8761,150.6
8762,145.5
8763,195.4
8764,206.4
8765,275.9
8766,291.2
8767,295.5
8768,398.8
8769,406.6
8770,400.7
8771,394.8
8772,337.4
8773,383.5
8774,295.7
8775,259.7
8776,224.9
8777,251.2
8778,275.0
8779,284.3
8780,207.2
8781,197.5
8782,199.0
8783,209.9
8784,202.2
8785,275.9
8786,293.5
8787,288.5
8788,243.8
8789,255.6
8790,200.7
8791,139.6
8792,138.8
8793,109.5
8794,120.5
8795,122.4
8796,162.6
8797,176.1
8798,233.8
8799,299.4
8800,323.7
8801,297.5
8802,268.7
8803,211.6
8804,197.9
8805,180.5
8806,178.1
8807,174.8
8808,228.7
8809,216.7
8810,200.5
8811,183.4
8812,164.0
8813,132.7
8814,136.9
8815,142.3
8816,175.6
8817,282.4
8818,371.1
8819,418.2
8820,409.4
8821,334.4
8822,253.3
8823,211.6
8824,200.0
8825,195.6
8826,200.3
8827,234.2
8828,285.3
8829,377.1
8830,304.7
8831,354.8
8832,311.0
8833,208.1
8834,227.0
8835,220.5
8836,287.4
8837,330.4
8838,381.2
8839,324.3
8840,327.5
8841,226.6
8842,195.8
8843,174.1
8844,167.6
8845,149.9
8846,139.4
8847,163.0
8848,168.3
8849,169.1
8850,177.3
8851,144.3
8852,167.2
8853,167.0
8854,170.6
8855,159.6
8856,152.3
8857,137.3
8858,110.6
8859,89.3
8860,64.2
8861,44.6
8862,43.6
8863,60.0
8864,78.1
8865,64.9
8866,47.2
8867,35.6
8868,27.4
8869,27.4
8870,18.7
8871,24.4
8872,40.2
8873,49.3
8874,55.8
8875,39.6
8876,48.8
8877,35.2
8878,32.9
8879,35.6
8880,35.6
8881,43.8
8882,34.3
8883,32.9
8884,35.2
8885,20.2
8886,16.2
8887,12.4
8888,12.0
8889,-0.2
8890,22.3
8891,25.9
8892,1.7
8893,1.7
8894,1.1
8895,1.9
8896,0.4
8897,-3.0
8898,-2.9
8899,-2.7
8900,-2.9
8901,-2.9
8902,-1.1
8903,-0.8
8904,-1.3
8905,-1.3
8906,-0.6
8907,-1.1
8908,-1.3
8909,-1.0
8910,-1.1
8911,-1.3
8912,-0.8
8913,-1.1
8914,-1.0
8915,-1.1
8916,-0.8
8917,-0.8
8918,-1.5
8919,-0.8
8920,-1.0
8921,-1.1
8922,-1.3
8923,-1.7
8924,-1.1
8925,-1.1
8926,-1.3
8927,-1.1
8928,-1.1
8929,-0.8
8930,-1.1
8931,-1.3
8932,-1.1
8933,-1.3
8934,-1.0
8935,-1.0
8936,-1.5
8937,-1.1
8938,-1.3
8939,-1.7
8940,-1.3
8941,-1.1
8942,-1.0
8943,-1.1
8944,-1.3
8945,-1.1
8946,-1.3
8947,-1.1
8948,-1.3
8949,-1.1
8950,-1.0
8951,-0.6
8952,-1.5
8953,-4.0
8954,125.5
8955,83.8
8956,93.7
8957,118.3
8958,104.9
8959,87.8
8960,97.9
8961,119.4
8962,137.1
8963,169.7
8964,175.8
8965,136.2
8966,151.8
8967,123.6
8968,94.5
8969,90.5
8970,97.5
8971,109.7
8972,135.4
8973,125.9
8974,171.2
8975,96.5
8976,120.7
8977,122.1
8978,101.5
8979,100.7
8980,91.0
8981,86.1
8982,69.5
8983,72.2
8984,77.3
8985,88.0
8986,84.0
8987,72.7
8988,44.4
8989,36.4
8990,14.1
8991,42.1
8992,52.9
8993,64.6
8994,56.0
8995,59.8
8996,32.2
8997,23.8
8998,8.0
8999,15.2
9000,28.2
9001,53.1
9002,82.6
9003,92.4
9004,114.3
9005,123.2
9006,150.6
9007,142.3
9008,107.8
9009,91.2
9010,93.7
9011,116.2
9012,140.5
9013,149.1
9014,189.3
9015,236.7
9016,279.2
9017,228.7
9018,234.4
9019,259.9
9020,277.5
9021,277.6
9022,269.5
9023,251.4
9024,223.4
9025,164.7
9026,162.8
9027,121.3
9028,92.7
9029,82.1
9030,75.8
9031,71.4
9032,105.5
9033,115.4
9034,139.2
9035,171.8
9036,172.3
9037,168.0
9038,147.8
9039,126.3
9040,114.4
9041,101.7
9042,99.8
9043,96.0
9044,117.7
9045,130.4
9046,134.3
9047,145.7
9048,151.4
9049,144.2
9050,144.3
9051,151.0
9052,139.0
9053,172.9
9054,169.3
9055,158.2
9056,127.8
9057,119.2
9058,78.6
9059,66.8
9060,66.3
9061,62.3
9062,56.0
9063,67.8
9064,66.1
9065,65.3
9066,93.5
9067,105.1
9068,95.6
9069,116.4
9070,105.5
9071,113.7
9072,117.3
9073,138.4
9074,136.5
9075,136.2
9076,152.7
9077,114.6
9078,83.0
9079,75.8
9080,74.3
9081,88.7
9082,95.4
9083,125.7
9084,120.7
9085,137.3
9086,176.3
9087,145.7
9088,152.7
9089,152.9
9090,125.3
9091,102.5
9092,88.9
9093,105.1
9094,117.5
9095,118.8
9096,116.7
9097,128.3
9098,120.4
9099,118.3
9100,144.3
9101,124.0
9102,158.6
9103,139.0
9104,131.8
9105,142.4
9106,100.5
9107,67.4
9108,70.1
9109,80.6
9110,65.9
9111,46.8
9112,1.0
9113,-6.3
9114,-2.3
9115,-3.0
9116,-2.7
9117,-3.6
9118,-2.7
9119,-0.8
9120,-1.0
9121,-1.0
9122,-0.8
9123,-0.8
9124,-1.1
9125,-1.9
9126,-1.1
9127,-1.5
9128,-1.1
9129,-1.1
9130,-0.6
9131,-1.1
9132,-1.1
9133,-1.0
9134,-0.6
9135,-1.1
9136,-1.3
9137,-1.1
9138,-1.0
9139,-1.0
9140,-1.1
9141,-1.1
9142,-0.8
9143,-1.1
9144,-1.1
9145,-1.3
9146,-1.7
9147,-1.3
9148,-1.3
9149,-1.1
9150,-0.8
9151,-4.0
9152,-4.2
9153,-4.4
9154,-4.2
9155,-4.2
9156,-4.8
9157,109.3
9158,58.5
9159,109.3
9160,10.1
9161,51.0
9162,172.9
9163,216.7
9164,164.0
9165,130.3
9166,76.4
9167,58.1
9168,42.1
9169,114.8
9170,126.3
9171,55.8
9172,76.4
9173,53.1
9174,95.0
9175,24.0
9176,0.2
9177,24.0
9178,60.4
9179,44.6
9180,80.4
9181,73.3
9182,97.3
9183,75.8
9184,12.9
9185,159.6
9186,204.1
9187,120.2
9188,92.5
9189,242.8
9190,320.9
9191,442.7
9192,250.2
9193,256.3
9194,68.4
9195,121.7
9196,202.4
9197,316.3
9198,719.3
9199,551.9
9200,489.0
9201,736.4
9202,879.2
9203,743.8
9204,791.6
9205,940.7
9206,644.4
9207,412.7
9208,667.5
9209,673.9
9210,538.5
9211,530.7
9212,321.6
9213,155.8
9214,198.4
9215,0.2
9216,5.5
9217,84.2
9218,134.8
9219,85.3
9220,30.5
9221,114.6
9222,76.0
9223,-1.0
9224,63.6
9225,98.3
9226,179.0
9227,129.3
9228,165.1
9229,60.0
9230,29.3
9231,0.4
9232,120.2
9233,90.3
9234,139.6
9235,172.9
9236,148.5
9237,278.4
9238,232.9
9239,192.3
9240,79.4
9241,4.8
9242,10.9
9243,168.7
9244,178.2
9245,67.6
9246,21.7
9247,114.6
9248,124.5
9249,100.5
9250,318.4
9251,95.4
9252,49.7
9253,152.9
9254,285.6
9255,264.7
9256,135.0
9257,33.7
9258,16.9
9259,2.3
9260,2.3
9261,-3.4
9262,-2.9
9263,-2.9
9264,-2.3
9265,-2.5
9266,-1.7
9267,-1.9
9268,-1.0
9269,-1.3
9270,-4.2
9271,40.6
9272,85.3
9273,111.0
9274,98.6
9275,79.8
9276,103.4
9277,121.5
9278,22.7
9279,28.4
9280,107.6
9281,122.8
9282,164.5
9283,149.9
9284,71.8
9285,90.1
9286,46.8
9287,95.8
9288,94.3
9289,40.8
9290,68.2
9291,69.7
9292,16.9
9293,110.8
9294,178.6
9295,150.6
9296,73.1
9297,52.2
9298,40.8
9299,61.1
9300,17.3
9301,-0.8
9302,61.9
9303,40.9
9304,19.4
9305,90.8
9306,142.4
9307,96.9
9308,83.4
9309,123.8
9310,58.8
9311,34.1
9312,23.8
9313,-2.3
9314,-9.0
9315,-2.5
9316,-2.9
9317,-2.9
9318,-2.7
9319,-2.3
9320,-1.5
9321,-1.0
9322,-1.0
9323,-1.5
9324,-1.0
9325,-1.7
9326,-0.6
9327,-1.1
9328,-1.0
9329,-0.6
9330,-0.8
9331,-1.0
9332,-1.5
9333,-1.1
9334,-1.1
9335,-1.1
9336,-1.5
9337,-1.0
9338,-1.5
9339,-0.8
9340,-1.7
9341,-1.3
9342,-1.5
9343,-0.6
9344,-1.7
9345,-0.8
9346,-0.6
9347,-0.8
9348,-0.6
9349,-1.0
9350,-1.3
9351,-0.8
9352,-1.7
9353,-0.8
9354,-1.3
9355,-1.3
9356,-1.3
9357,-1.5
9358,-1.3
9359,-1.1
9360,-1.1
9361,-0.6
9362,-0.4
9363,0.2
9364,-0.2
9365,-0.4
9366,0.2
9367,-3.0
9368,169.3
9369,63.2
9370,25.7
9371,-1.5
9372,123.6
9373,176.0
9374,183.0
9375,128.0
9376,131.0
9377,54.1
9378,30.3
9379,41.5
9380,33.3
9381,56.0
9382,3.0
9383,52.9
9384,67.6
9385,47.6
9386,9.5
9387,1.0
9388,-5.1
9389,-2.3
9390,-2.5
9391,-2.3
9392,-2.5
9393,-2.1
9394,-0.4
9395,-1.0
9396,-1.0
9397,-0.2
9398,-0.6
9399,-1.0
9400,-1.1
9401,-0.8
9402,-0.8
9403,-1.0
9404,-1.1
9405,-0.8
9406,-0.8
9407,-0.6
9408,-0.6
9409,-0.8
9410,-0.8
9411,-0.4
9412,-1.0
9413,-0.8
9414,-1.0
9415,-1.0
9416,-0.8
9417,-0.6
9418,-0.4
9419,-1.0
9420,-0.6
9421,-0.6
9422,-0.8
9423,-0.4
9424,-1.0
9425,-0.8
9426,-0.8
9427,-1.0
9428,-2.5
9429,-4.0
9430,-3.4
9431,-4.0
9432,-3.6
9433,-4.2
9434,-3.8
9435,-3.6
9436,69.7
9437,123.0
9438,131.0
9439,228.5
9440,209.7
9441,142.8
9442,229.1
9443,201.1
9444,284.3
9445,303.5
9446,213.9
9447,182.1
9448,222.6
9449,186.8
9450,304.1
9451,337.8
9452,231.2
9453,300.7
9454,244.9
9455,189.5
9456,103.6
9457,27.0
9458,109.7
9459,67.8
9460,20.2
9461,59.6
9462,52.7
9463,143.2
9464,178.2
9465,209.7
9466,143.2
9467,84.7
9468,38.5
9469,84.9
9470,85.9
9471,61.9
9472,39.4
9473,1.1
9474,-5.7
9475,-2.5
9476,-2.5
9477,-2.7
9478,-2.5
9479,-2.1
9480,-1.5
9481,-1.0
9482,-0.6
9483,-1.1
9484,-1.1
9485,-1.3
9486,-1.3
9487,-1.0
9488,-1.5
9489,-1.1
9490,-0.8
9491,-0.8
9492,-1.1
9493,-4.0
9494,59.4
9495,112.7
9496,97.7
9497,100.9
9498,41.3
9499,28.0
9500,3.6
9501,-1.5
9502,4.0
9503,25.3
9504,1.0
9505,-1.9
9506,-1.0
9507,56.6
9508,83.0
9509,43.8
9510,57.5
9511,41.1
9512,78.8
9513,69.5
9514,54.8
9515,52.9
9516,38.1
9517,0.6
9518,-0.4
9519,60.9
9520,112.9
9521,57.7
9522,39.6
9523,21.3
9524,13.7
9525,34.5
9526,25.5
9527,45.5
9528,13.1
9529,0.0
9530,15.0
9531,30.8
9532,49.9
9533,67.2
9534,43.8
9535,-0.6
9536,0.8
9537,31.6
9538,43.8
9539,114.6
9540,60.0
9541,60.7
9542,46.1
9543,34.5
9544,46.1
9545,62.1
9546,73.7
9547,64.9
9548,99.4
9549,64.7
9550,37.5
9551,39.2
9552,-0.4
9553,7.8
9554,2.5
9555,0.6
9556,-8.6
9557,-2.9
9558,-2.7
9559,-2.5
9560,-2.9
9561,-2.5
9562,-1.0
9563,-1.3
9564,-0.8
9565,-1.1
9566,-1.3
9567,-0.8
9568,-0.8
9569,-1.3
9570,-0.8
9571,-1.5
9572,-4.0
9573,-4.4
9574,-4.2
9575,-3.6
9576,-4.2
9577,-4.2
9578,-4.2
9579,-3.6
9580,-4.6
9581,-3.6
9582,13.3
9583,26.3
9584,32.4
9585,28.2
9586,7.8
9587,29.1
9588,54.5
9589,73.7
9590,62.8
9591,27.2
9592,10.1
9593,21.7
9594,19.4
9595,20.4
9596,21.5
9597,46.3
9598,26.7
9599,17.5
9600,41.7
9601,10.1
9602,35.4
9603,32.6
9604,68.6
9605,109.1
9606,59.2
9607,114.3
9608,105.9
9609,109.5
9610,106.6
9611,107.6
9612,96.9
9613,109.9
9614,105.9
9615,78.3
9616,71.4
9617,66.7
9618,83.6
9619,124.9
9620,145.3
9621,136.2
9622,113.3
9623,121.9
9624,120.9
9625,129.3
9626,123.4
9627,111.2
9628,136.0
9629,126.3
9630,100.2
9631,92.2
9632,82.8
9633,87.4
9634,84.6
9635,129.5
9636,109.7
9637,119.4
9638,116.4
9639,118.6
9640,75.6
9641,77.3
9642,94.1
9643,66.5
9644,105.3
9645,97.5
9646,62.1
9647,85.9
9648,73.7
9649,115.2
9650,93.1
9651,94.3
9652,84.6
9653,85.1
9654,71.6
9655,84.6
9656,85.7
9657,45.3
9658,44.0
9659,36.8
9660,31.0
9661,40.8
9662,56.9
9663,67.2
9664,69.5
9665,72.9
9666,48.6
9667,54.7
9668,75.8
9669,71.6
9670,81.1
9671,86.5
9672,79.4
9673,72.7
9674,79.4
9675,76.4
9676,76.2
9677,82.3
9678,55.8
9679,56.9
9680,59.6
9681,65.5
9682,53.5
9683,44.0
9684,65.5
9685,55.8
9686,60.7
9687,49.1
9688,39.4
9689,38.8
9690,29.9
9691,16.6
9692,22.1
9693,13.1
9694,22.7
9695,14.5
9696,5.1
9697,6.1
9698,5.3
9699,13.9
9700,19.0
9701,18.3
9702,27.4
9703,19.2
9704,25.5
9705,9.3
9706,1.0
9707,0.4
9708,1.3
9709,-2.5
9710,-2.5
9711,-2.9
9712,-2.9
9713,-2.9
9714,-1.3
9715,-1.5
9716,-1.7
9717,-1.0
9718,-1.3
9719,-0.8
9720,-0.8
9721,-1.1
9722,-0.8
9723,-1.3
9724,-1.1
9725,-1.3
9726,-1.1
9727,-1.1
9728,-1.3
9729,-1.0
9730,-1.0
9731,-1.0
9732,-1.7
9733,-1.0
9734,-1.1
9735,-0.8
9736,-1.1
9737,-1.1
9738,-0.8
9739,-0.4
9740,-0.8
9741,-1.1
9742,-1.0
9743,-1.3
9744,-1.5
9745,-1.0
9746,-1.1
9747,-0.8
9748,-0.6
9749,-0.6
9750,-0.6
9751,-0.8
9752,-0.6
9753,-0.2
9754,-1.0
9755,-0.4
9756,-0.8
9757,-0.4
9758,-1.0
9759,-0.8
9760,-1.0
9761,-0.8
9762,-0.6
9763,-0.4
9764,-1.0
9765,-1.1
9766,-0.4
9767,-1.1
9768,-0.8
9769,-1.1
9770,-1.0
9771,-0.6
9772,-0.8
9773,-0.2
9774,-1.1
9775,-0.6
9776,-1.0
9777,-0.4
9778,-0.6
9779,-1.0
9780,-0.6
9781,-0.8
9782,-1.1
9783,-1.0
9784,-1.1
9785,-0.6
9786,-1.1
9787,-1.0
9788,-1.0
9789,-0.6
9790,-1.1
9791,-1.3
9792,-0.4
9793,-0.4
9794,-0.8
9795,-0.8
9796,-0.8
9797,-0.6
9798,-0.6
9799,0.0
9800,-0.4
9801,-1.0
9802,-0.6
9803,-0.6
9804,-0.4
9805,-1.0
9806,-0.8
9807,-0.8
9808,-1.0
9809,-0.6
9810,-0.4
9811,-0.8
9812,-0.8
9813,-0.6
9814,-1.0
9815,-0.6
9816,-0.8
9817,-1.1
9818,-0.6
9819,-0.4
9820,-0.6
9821,-0.8
9822,-0.6
9823,-1.1
9824,-0.6
9825,-0.8
9826,-0.6
9827,-1.1
9828,-1.0
9829,-0.6
9830,-1.0
9831,-0.6
9832,-0.8
9833,-1.1
9834,-0.8
9835,-0.6
9836,-0.2
9837,-0.6
9838,-0.6
9839,-0.8
9840,-0.4
9841,-0.6
9842,-0.6
9843,-0.8
9844,-1.1
9845,-0.8
9846,-0.2
9847,-1.0
9848,-1.0
9849,-0.8
9850,0.0
9851,-1.0
9852,-0.4
9853,-1.0
9854,-0.2
9855,-1.0
9856,-0.8
9857,-0.6
9858,-0.8
9859,-0.8
9860,-0.2
9861,-1.0
9862,-0.6
9863,-0.8
9864,-1.0
9865,-0.4
9866,-0.2
9867,-1.1
9868,-0.4
9869,-0.6
9870,0.0
9871,-1.0
9872,-0.8
9873,-0.8
9874,-1.0
9875,-0.6
9876,-0.8
9877,-0.8
9878,-0.4
9879,-0.8
9880,-0.6
9881,-1.0
9882,-0.2
9883,-0.8
9884,-0.8
9885,-1.0
9886,-0.4
9887,-0.8
9888,-0.8
9889,-1.0
9890,-0.8
9891,-1.0
9892,-1.0
9893,-1.0
9894,-0.6
